entity,coupled,degree,average-revs
core/src/main/java/org/apache/struts2/dispatcher/mapper/Restful2ActionMapper.java,core/src/main/java/org/apache/struts2/dispatcher/mapper/RestfulActionMapper.java,41,20
assembly/src/main/assembly/lib-jdk14.xml,assembly/src/main/assembly/lib.xml,41,15
core/src/main/java/org/apache/struts2/components/Autocompleter.java,core/src/main/resources/org/apache/struts2/static/dojo/struts/widget/ComboBox.js,41,15
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Autocompleter.java,plugins/dojo/src/test/java/org/apache/struts2/dojo/views/jsp/ui/AutocompleterTest.java,41,12
core/pom.xml,plugins/tiles/pom.xml,40,160
apps/mailreader/pom.xml,core/pom.xml,40,160
apps/mailreader/pom.xml,apps/rest-showcase/pom.xml,40,66
plugins/dojo/pom.xml,plugins/jfreechart/pom.xml,40,61
plugins/jfreechart/pom.xml,plugins/junit/pom.xml,40,55
plugins/rest/pom.xml,plugins/spring/pom.xml,40,53
plugins/jfreechart/pom.xml,plugins/testng/pom.xml,40,49
api/pom.xml,plugins/pell-multipart/pom.xml,40,48
plugins/dwr/pom.xml,plugins/spring/pom.xml,40,48
plugins/jsf/pom.xml,plugins/rest/pom.xml,40,48
plugins/dwr/pom.xml,plugins/sitegraph/pom.xml,40,48
plugins/dwr/pom.xml,plugins/jfreechart/pom.xml,40,48
plugins/dwr/pom.xml,plugins/jasperreports/pom.xml,40,47
plugins/dwr/pom.xml,plugins/sitemesh/pom.xml,40,47
plugins/pell-multipart/pom.xml,plugins/rest/pom.xml,40,47
assembly/src/main/assembly/lib.xml,assembly/src/main/assembly/src.xml,40,20
plugins/portlet/src/main/java/org/apache/struts2/components/PortletUrlRenderer.java,plugins/portlet/src/test/java/org/apache/struts2/views/jsp/PortletUrlTagTest.java,40,15
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Bind.java,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/Bind.js,40,13
api/pom.xml,plugins/config-browser/pom.xml,39,49
plugins/config-browser/pom.xml,plugins/rest/pom.xml,39,48
api/pom.xml,plugins/jsf/pom.xml,39,48
plugins/jasperreports/pom.xml,plugins/testng/pom.xml,39,48
plugins/sitemesh/pom.xml,plugins/testng/pom.xml,39,48
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesContainerFactory.java,plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesInitializer.java,39,26
apps/rest-showcase/pom.xml,plugins/codebehind/pom.xml,38,55
plugins/config-browser/pom.xml,plugins/junit/pom.xml,38,50
plugins/jsf/pom.xml,plugins/junit/pom.xml,38,50
api/pom.xml,plugins/plexus/pom.xml,38,50
plugins/spring/pom.xml,plugins/testng/pom.xml,38,49
plugins/junit/pom.xml,plugins/pell-multipart/pom.xml,38,49
plugins/plexus/pom.xml,plugins/rest/pom.xml,38,49
core/src/test/java/org/apache/struts2/TestConfigurationProvider.java,core/src/test/java/org/apache/struts2/interceptor/ExecuteAndWaitInterceptorTest.java,38,13
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Bind.java,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/BindDiv.js,38,13
apps/portlet/pom.xml,plugins/portlet/pom.xml,37,77
core/src/main/java/org/apache/struts2/StrutsConstants.java,core/src/main/java/org/apache/struts2/config/BeanSelectionProvider.java,37,67
plugins/pell-multipart/pom.xml,plugins/portlet/pom.xml,37,57
plugins/config-browser/pom.xml,plugins/dojo/pom.xml,37,57
plugins/dojo/pom.xml,plugins/jsf/pom.xml,37,56
plugins/dojo/pom.xml,plugins/pell-multipart/pom.xml,37,56
api/pom.xml,plugins/jfreechart/pom.xml,37,53
plugins/junit/pom.xml,plugins/plexus/pom.xml,37,51
core/src/main/java/org/apache/struts2/interceptor/FileUploadInterceptor.java,core/src/test/java/org/apache/struts2/interceptor/FileUploadInterceptorTest.java,37,30
core/src/main/java/org/apache/struts2/interceptor/I18nInterceptor.java,core/src/test/java/org/apache/struts2/interceptor/I18nInterceptorTest.java,37,19
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsFreeMarkerAttributeRenderer.java,plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesInitializer.java,37,16
core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaMultiPartRequest.java,core/src/main/java/org/apache/struts2/dispatcher/multipart/MultiPartRequest.java,37,16
core/src/main/java/org/apache/struts2/views/jsp/ui/AbstractUITag.java,core/src/test/java/org/apache/struts2/views/jsp/ui/AnchorTest.java,37,14
core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java,plugins/pell-multipart/src/main/java/org/apache/struts2/dispatcher/multipart/PellMultiPartRequest.java,37,14
core/src/main/java/org/apache/struts2/views/jsp/URLTag.java,core/src/test/java/org/apache/struts2/views/jsp/URLTagTest.java,37,14
apps/blank/pom.xml,plugins/portlet/pom.xml,36,71
apps/blank/pom.xml,apps/rest-showcase/pom.xml,36,67
plugins/jasperreports/pom.xml,plugins/portlet/pom.xml,36,61
plugins/dojo/pom.xml,plugins/jasperreports/pom.xml,36,60
plugins/dojo/pom.xml,plugins/plexus/pom.xml,36,58
apps/rest-showcase/pom.xml,plugins/spring/pom.xml,36,58
plugins/config-browser/pom.xml,plugins/portlet/pom.xml,36,58
plugins/jsf/pom.xml,plugins/portlet/pom.xml,36,57
apps/rest-showcase/pom.xml,plugins/jsf/pom.xml,36,53
api/pom.xml,plugins/sitemesh/pom.xml,36,52
plugins/jasperreports/pom.xml,plugins/rest/pom.xml,36,52
apps/rest-showcase/pom.xml,plugins/pell-multipart/pom.xml,36,52
api/pom.xml,plugins/jasperreports/pom.xml,36,52
plugins/rest/pom.xml,plugins/sitemesh/pom.xml,36,52
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Autocompleter.java,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/ComboBox.js,36,17
core/pom.xml,pom.xml,35,285
apps/blank/pom.xml,plugins/dojo/pom.xml,35,70
plugins/plexus/pom.xml,plugins/portlet/pom.xml,35,59
apps/blank/pom.xml,plugins/dwr/pom.xml,35,57
apps/rest-showcase/pom.xml,plugins/jasperreports/pom.xml,35,57
plugins/junit/pom.xml,plugins/sitemesh/pom.xml,35,54
plugins/jasperreports/pom.xml,plugins/junit/pom.xml,35,54
apps/rest-showcase/pom.xml,plugins/plexus/pom.xml,35,54
apps/rest-showcase/pom.xml,plugins/config-browser/pom.xml,35,53
plugins/javatemplates/pom.xml,plugins/spring/pom.xml,35,49
plugins/convention/src/main/java/org/apache/struts2/convention/DefaultResultMapBuilder.java,plugins/convention/src/test/java/org/apache/struts2/convention/PackageBasedActionConfigBuilderTest.java,35,20
apps/rest-showcase/pom.xml,apps/showcase/pom.xml,34,85
apps/portlet/pom.xml,plugins/dojo/pom.xml,34,76
apps/blank/pom.xml,plugins/junit/pom.xml,34,64
apps/blank/pom.xml,plugins/rest/pom.xml,34,62
plugins/dwr/pom.xml,plugins/pom.xml,34,59
apps/blank/pom.xml,plugins/testng/pom.xml,34,58
apps/rest-showcase/pom.xml,plugins/sitegraph/pom.xml,34,58
plugins/junit/pom.xml,plugins/spring/pom.xml,34,55
api/pom.xml,plugins/struts1/pom.xml,34,52
src/site/site.xml,src/site/xdoc/index.xml,34,50
plugins/codebehind/pom.xml,plugins/javatemplates/pom.xml,34,46
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/BindDiv.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js.uncompressed.js,34,24
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/ComboBox.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js.uncompressed.js,34,24
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/ComboBox.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js,34,24
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesContainerFactory.java,plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesListener.java,34,24
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/BindDiv.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js,34,24
plugins/spring/src/main/java/org/apache/struts2/spring/ClassReloadingXMLWebApplicationContext.java,plugins/spring/src/main/java/org/apache/struts2/spring/StrutsSpringObjectFactory.java,34,15
plugins/portlet/src/main/java/org/apache/struts2/portlet/dispatcher/Jsr168Dispatcher.java,plugins/portlet/src/main/java/org/apache/struts2/portlet/interceptor/PortletStateInterceptor.java,34,15
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Submit.java,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/Bind.js,34,15
plugins/tiles/pom.xml,pom.xml,33,217
apps/portlet/pom.xml,apps/rest-showcase/pom.xml,33,72
api/pom.xml,apps/blank/pom.xml,33,62
plugins/pom.xml,plugins/testng/pom.xml,33,60
apps/mailreader/pom.xml,plugins/testng/pom.xml,33,58
plugins/testng/pom.xml,plugins/tiles/pom.xml,33,58
apps/rest-showcase/pom.xml,plugins/jfreechart/pom.xml,33,58
apps/rest-showcase/pom.xml,plugins/sitemesh/pom.xml,33,57
apps/rest-showcase/pom.xml,plugins/struts1/pom.xml,33,56
apps/mailreader/pom.xml,plugins/dwr/pom.xml,33,56
plugins/dwr/pom.xml,plugins/tiles/pom.xml,33,56
api/pom.xml,plugins/sitegraph/pom.xml,33,53
core/src/main/java/org/apache/struts2/dispatcher/ActionContextCleanUp.java,core/src/main/java/org/apache/struts2/dispatcher/FilterDispatcher.java,33,30
core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaMultiPartRequest.java,core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java,33,21
core/src/main/java/org/apache/struts2/components/URL.java,core/src/main/java/org/apache/struts2/views/jsp/URLTag.java,33,15
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Submit.java,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/BindDiv.js,33,15
assembly/src/main/assembly/apps.xml,assembly/src/main/assembly/docs.xml,33,15
apps/portlet/pom.xml,pom.xml,32,223
apps/pom.xml,apps/rest-showcase/pom.xml,32,74
plugins/junit/pom.xml,plugins/pom.xml,32,66
api/pom.xml,apps/mailreader/pom.xml,32,62
apps/portlet/pom.xml,plugins/dwr/pom.xml,32,62
plugins/javatemplates/pom.xml,plugins/jfreechart/pom.xml,32,49
plugins/javatemplates/pom.xml,plugins/jsf/pom.xml,32,44
plugins/javatemplates/pom.xml,plugins/pell-multipart/pom.xml,32,43
plugins/config-browser/pom.xml,plugins/continuations/pom.xml,32,41
plugins/continuations/pom.xml,plugins/pell-multipart/pom.xml,32,40
plugins/continuations/pom.xml,plugins/jsf/pom.xml,32,40
plugins/convention/src/main/java/org/apache/struts2/convention/PackageBasedActionConfigBuilder.java,plugins/convention/src/test/java/org/apache/struts2/convention/PackageBasedActionConfigBuilderTest.java,32,37
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsFreeMarkerAttributeRenderer.java,plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsTilesContainerFactory.java,32,28
assembly/src/main/assembly/docs.xml,assembly/src/main/assembly/lib.xml,32,22
core/src/main/java/com/opensymphony/xwork2/config/entities/ActionConfig.java,core/src/main/java/com/opensymphony/xwork2/config/providers/XmlConfigurationProvider.java,32,16
apps/showcase/src/main/webapp/WEB-INF/tiles.xml,apps/showcase/src/main/webapp/WEB-INF/web.xml,32,16
apps/showcase/pom.xml,plugins/portlet/pom.xml,31,90
apps/pom.xml,plugins/dojo/pom.xml,31,77
plugins/pom.xml,plugins/portlet/pom.xml,31,73
plugins/dojo/pom.xml,plugins/pom.xml,31,72
apps/mailreader/pom.xml,plugins/portlet/pom.xml,31,71
apps/mailreader/pom.xml,plugins/dojo/pom.xml,31,70
api/pom.xml,apps/portlet/pom.xml,31,68
core/src/main/java/org/apache/struts2/StrutsConstants.java,core/src/main/resources/org/apache/struts2/default.properties,31,67
plugins/pom.xml,plugins/rest/pom.xml,31,64
api/pom.xml,plugins/pom.xml,31,64
apps/portlet/pom.xml,plugins/testng/pom.xml,31,64
plugins/rest/pom.xml,plugins/tiles/pom.xml,31,61
apps/mailreader/pom.xml,plugins/rest/pom.xml,31,61
plugins/convention/pom.xml,plugins/spring/pom.xml,31,54
plugins/codebehind/pom.xml,plugins/convention/pom.xml,31,51
plugins/jasperreports/pom.xml,plugins/javatemplates/pom.xml,31,48
plugins/javatemplates/pom.xml,plugins/plexus/pom.xml,31,45
plugins/config-browser/pom.xml,plugins/javatemplates/pom.xml,31,44
plugins/continuations/pom.xml,plugins/plexus/pom.xml,31,42
core/src/main/resources/META-INF/struts-tags.tld,core/src/site/resources/tags/doubleselect.html,31,26
xwork-core/src/main/java/com/opensymphony/xwork2/ognl/OgnlUtil.java,xwork-core/src/main/java/com/opensymphony/xwork2/ognl/OgnlValueStack.java,31,19
plugins/jfreechart/pom.xml,pom.xml,30,208
plugins/dojo/pom.xml,plugins/tiles/pom.xml,30,70
apps/rest-showcase/pom.xml,plugins/pom.xml,30,69
apps/pom.xml,plugins/testng/pom.xml,30,65
apps/mailreader/pom.xml,plugins/junit/pom.xml,30,63
plugins/junit/pom.xml,plugins/tiles/pom.xml,30,63
api/pom.xml,plugins/tiles/pom.xml,30,62
plugins/javatemplates/pom.xml,plugins/sitegraph/pom.xml,30,49
plugins/codebehind/pom.xml,plugins/continuations/pom.xml,30,43
core/src/main/resources/META-INF/struts-tags.tld,core/src/site/resources/tags/optiontransferselect.html,30,27
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/Bind.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js,30,23
plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts/widget/Bind.js,plugins/dojo/src/main/resources/org/apache/struts2/static/dojo/struts_dojo.js.uncompressed.js,30,23
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Autocompleter.java,plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Submit.java,30,17
